drug_id,ema_code,name,manufacturer
4452,EMA-004452,Thyro-4,Angelini Pharma Hellas S.A.
4453,EMA-004453,Thyrocap,Mediray Gpc
4454,EMA-004454,Thyrohormone,Farmakeftiki Viomichania Ni-Tie Nik.A.Theofilis Kai Yios E.P.E.
4455,EMA-004455,Thyrostat,Farmakeftiki Viomichania Ni-Tie Nik.A.Theofilis Kai Yios E.P.E.
4456,EMA-004456,Tiaden,Innovis Pharma
4457,EMA-004457,Tianeptine Liconsa,"Laboratorios Liconsa, S.A."
4458,EMA-004458,Tiaquel,Rafarm Sa.
4459,EMA-004459,Ticagrelor,"Laboratorios Liconsa, S.A."
4460,EMA-004460,Ticagrelor Mylan,Mylan Pharmaceuticals Limited
4461,EMA-004461,Ticagrelor Pharmazac,Pharmazac Sa
4462,EMA-004462,Ticagrelor Velka,Velka Hellas S.A.
4463,EMA-004463,Ticagrol,Win Medica Sa
4464,EMA-004464,Tierlite,Bros Ltd
4465,EMA-004465,Tierlite,Bros Ltd
4466,EMA-004466,Tigecycline Anfarm,Anfarm Hellas Sa
4467,EMA-004467,Tigecycline Cooper,Cooper Pharmaceuticals S.A.
4468,EMA-004468,Tigecycline Demo,Demo Abee
4469,EMA-004469,Tildiem,Sanofi-Aventis Monoprosopi A.E.B.E
4470,EMA-004470,Tingapla,Sandoz Pharmaceuticals D.D.
4471,EMA-004471,Tinoprost,Cooper Pharmaceuticals S.A.
4472,EMA-004472,Tioresp,Elpen Pharmaceutical Co. Inc.
4473,EMA-004473,Tiotraxa,Laboratoires Smb S.A.
4474,EMA-004474,Tiotropium Mylan,Mylan Pharmaceuticals Limited
4475,EMA-004475,Tiotropium Stada,Stada Arzneimittel Ag
4476,EMA-004476,Tiotropium/Stada Stada,Stada Arzneimittel Ag
4477,EMA-004477,Tiovivo,Demo Abee
4478,EMA-004478,Tirabicin,Kleva Pharmaceuticals
4479,EMA-004479,Tirosint,Ibsa Farmaceutici Italia
4480,EMA-004480,Tirosol,Ibsa Farmaceutici Italia
4481,EMA-004481,Tirtox,Genepharm S.A.
4482,EMA-004482,Tisseel,Baxter Hellas
4483,EMA-004483,Titanox,Demo Abee
4484,EMA-004484,Titralac,Meda Pharmaceuticals S.M. S.A.
4485,EMA-004485,Titus,Help Abee
4486,EMA-004486,Tobi,Viatris Healthcare Limited
4487,EMA-004487,Tobradex,Novartis (Hellas) S.A.C.I.
4488,EMA-004488,Tobramycin Vioser,Vioser S.A.
4489,EMA-004489,Tobrex,Novartis (Hellas) S.A.C.I.
4490,EMA-004490,Tokovys,Win Medica Sa
4491,EMA-004491,Tolak,Pierre Fabre Farmaka Sa
4492,EMA-004492,Toldesor,Rafarm Sa.
4493,EMA-004493,Toliken,Pharmex S.A.
4494,EMA-004494,Tolvaptan,Teva B.V
4495,EMA-004495,Tolvaptan Teva,Teva B.V
4496,EMA-004496,Tomez,Provident Pharmaceuticals Ltd
4497,EMA-004497,Toogluc,Verisfield S.M.S.A
4498,EMA-004498,Top 1,Pla Pharmaceuticals Sa
4499,EMA-004499,Topalgon,Lavipharm S.A
4500,EMA-004500,Topamac,Janssen-Cilag Pharmaceutical S.A.C.I.
4501,EMA-004501,Topepil,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
4502,EMA-004502,Topiderm,Galenica Sa
4503,EMA-004503,Topistin,Elpen Pharmaceutical Co. Inc.
4504,EMA-004504,Topistin,Elpen Pharmaceutical Co. Inc.
4505,EMA-004505,Topocan,Ariti Sa
4506,EMA-004506,Topotecan Accord,Accord Healthcare S.L.U.
4507,EMA-004507,Topress,Win Medica Sa
4508,EMA-004508,Topress Plus,Win Medica Sa
4509,EMA-004509,Toramat,Pharmathen S.A.
4510,EMA-004510,Torasemide Vianex,Vianex S.A.
4511,EMA-004511,Tormis,Win Medica Sa
4512,EMA-004512,Tormis-Iv,Win Medica Sa
4513,EMA-004513,Torvacard Neo,"Zentiva, K.S."
4514,EMA-004514,Torvachol,Medochemie Hellas Sa
4515,EMA-004515,Torvachol Plus,Medochemie Hellas Sa
4516,EMA-004516,Torvaplus,Iasis Pharma
4517,EMA-004517,Torvastin,Vita Longa Pc
4518,EMA-004518,Tostran,Advanz Pharma Limited
4519,EMA-004519,Trabectedin Teva,Teva B.V
4520,EMA-004520,Trachilid,Engelhard Arzneimittel Gmbh
4521,EMA-004521,Trachisan,Farmasyn S.A.
4522,EMA-004522,Tracyclin,Cross Pharmaceuticals P.C.
4523,EMA-004523,Traglafka,Pharmathen S.A.
4524,EMA-004524,Tramal,Vianex S.A.
4525,EMA-004525,Tramal Sr,Vianex S.A.
4526,EMA-004526,Tranexamic Acid Baxter,Baxter Holding B.V.
4527,EMA-004527,Tranexamic Acid Kabi,Fresenius Kabi Hellas Single Member S.A.
4528,EMA-004528,Tranigran,Innovis Pharma
4529,EMA-004529,Trankilium,Farmakeftiki Viomichania Ni-Tie Nik.A.Theofilis Kai Yios E.P.E.
4530,EMA-004530,Transamin,A. Nikolakopoulos A.E.
4531,EMA-004531,Transamin,A. Nikolakopoulos A.E.
4532,EMA-004532,Tranxene,Brain Therapeutics Μονοπροσωπη Ικε
4533,EMA-004533,Tranzicalm,Vocate Φαρμακευτικη Αε
4534,EMA-004534,Trapinject,Cooper Pharmaceuticals S.A.
4535,EMA-004535,Tratim,Cooper Pharmaceuticals S.A.
4536,EMA-004536,Tratim® Preservative Free,Cooper Pharmaceuticals S.A.
4537,EMA-004537,Traumeel S,Biologische Heilmittel Heel Gmbh
4538,EMA-004538,Traumeel S,Biologische Heilmittel Heel Gmbh
4539,EMA-004539,Travelgum 20mg,Vianex S.A.
4540,EMA-004540,Travilan,Anfarm Hellas Sa
4541,EMA-004541,Travilan,Anfarm Hellas Sa
4542,EMA-004542,Trav-Iop,Cooper Pharmaceuticals S.A.
4543,EMA-004543,Trav-Iop (Preservative Free),Cooper Pharmaceuticals S.A.
4544,EMA-004544,Travocort,Leo Pharma A/S
4545,EMA-004545,Travoprost Pharmathen,Pharmathen S.A.
4546,EMA-004546,Travoprost Rafarm,Rafarm Sa.
4547,EMA-004547,Trebon-N,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4548,EMA-004548,Trebon-N Honey And Lemon,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4549,EMA-004549,Tremital,Uplab Pharmaceutical Company Ltd.
4550,EMA-004550,Treosulfan Tillomed,"Laboratorios Tillomed Spain, S.L.U"
4551,EMA-004551,Treprostinil Tillomed,Tillomed Pharma Gmbh
4552,EMA-004552,Tresde Vita,Verisfield S.M.S.A
4553,EMA-004553,Tresuvi,Amomed Pharma Gmbh
4554,EMA-004554,Treticlin,Verisfield S.M.S.A
4555,EMA-004555,Tretin,Target Pharma Single Member Private Ltd
4556,EMA-004556,Tretin,Target Pharma Single Member Private Ltd
4557,EMA-004557,Trevicopto,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4558,EMA-004558,Trevicopto Duo,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4559,EMA-004559,Triacor,Sanofi-Aventis Monoprosopi A.E.B.E
4560,EMA-004560,Trian,Demo Abee
4561,EMA-004561,Trian,Demo Abee
4562,EMA-004562,Triatec,Sanofi-Aventis Monoprosopi A.E.B.E
4563,EMA-004563,Triatec Plus,Sanofi-Aventis Monoprosopi A.E.B.E
4564,EMA-004564,Triaxis,Sanofi Winthrop Industrie
4565,EMA-004565,Triciderm,Farmakeftiki Viomichania Ni-Tie Nik.A.Theofilis Kai Yios E.P.E.
4566,EMA-004566,Tricodazole,Proel Epam G Koronis Sa Pharmaceuticals
4567,EMA-004567,Trientine Tillomed,Tillomed Pharma Gmbh
4568,EMA-004568,Trientine Waymade,Waymade B.V.
4569,EMA-004569,Trifalac,Medicus A.E
4570,EMA-004570,Triforte,Rafarm Sa.
4571,EMA-004571,Triforte,Rafarm Sa.
4572,EMA-004572,Trileptal,Novartis (Hellas) S.A.C.I.
4573,EMA-004573,Trinalin,Norma Hellas S.A.
4574,EMA-004574,Trinipatch,Galenica Sa
4575,EMA-004575,Trinomia,"Ferrer Internacional, S.A."
4576,EMA-004576,Triplixam,Servier Hellas Pharmaceuticals Ltd
4577,EMA-004577,Triplovit,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
4578,EMA-004578,Triplovit,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
4579,EMA-004579,Trisequens,Novo Nordisk Hellas Ltd.
4580,EMA-004580,Trittico,Angelini Pharma Hellas S.A.
4581,EMA-004581,Triveram,Servier Hellas Pharmaceuticals Ltd
4582,EMA-004582,Trofocard,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4583,EMA-004583,Trofocard,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4584,EMA-004584,Trofocard Max,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4585,EMA-004585,Tromypen,Vocate Φαρμακευτικη Αε
4586,EMA-004586,Trondamet,Pharmathen Investments Group Limited
4587,EMA-004587,Trondamet,Pharmathen Investments Group Limited
4588,EMA-004588,Tropicamide Bausch+lomb,Bausch + Lomb Ireland Limited
4589,EMA-004589,Tropium Amp,Medochemie Hellas Sa
4590,EMA-004590,Tropixal,Demo Abee
4591,EMA-004591,Tropolipid,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
4592,EMA-004592,Trudenia,Pharmathen S.A.
4593,EMA-004593,Trusopt,Vianex S.A.
4594,EMA-004594,"Trusopt Pf “ Χωρίσ Συντηρητικό” 20mg/Ml Οφθαλμικέσ Σταγόνεσ Διάλυμα, Σταγονόμετρα Μίασ Δόσησ",Vianex S.A.
4595,EMA-004595,Tussifren,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
4596,EMA-004596,Tutecvi,Viatris Limited
4597,EMA-004597,Tutecvi Combi,Viatris Limited
4598,EMA-004598,Ufexil,Demo Abee
4599,EMA-004599,Ufexil,Demo Abee
4600,EMA-004600,Ufonitren,Novendia Pharmaceuticals Ltd
4601,EMA-004601,Ufonitren,Pharmazac Sa
4602,EMA-004602,Ufonitren,Novendia Pharmaceuticals Ltd
4603,EMA-004603,Ulceron,Anfarm Hellas Sa
4604,EMA-004604,Ulticadex,Rafarm Sa.
4605,EMA-004605,Ultizen,Vocate Φαρμακευτικη Αε
4606,EMA-004606,Ultra-Levure,Petsiavas S.A. - Industrial And Commercial Enterprises
4607,EMA-004607,Ultra-Technekow Fm (Technetium-99m Generator),Curium Netherlands B.V.
4608,EMA-004608,Ultravist,Bayer Hellas Sa
4609,EMA-004609,Umolit,Rafarm Sa.
4610,EMA-004610,Unidone,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4611,EMA-004611,Unifloxin,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4612,EMA-004612,Unigesic,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4613,EMA-004613,Unikinon,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4614,EMA-004614,Unimazole,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4615,EMA-004615,Uniphyllin,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4616,EMA-004616,Uniphyllin,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4617,EMA-004617,Uniphyllin,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4618,EMA-004618,Uniplex,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4619,EMA-004619,Uniplex,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4620,EMA-004620,Unitek,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4621,EMA-004621,Unitrim,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
4622,EMA-004622,Unplaque,Vianex S.A.
4623,EMA-004623,Unstress,Heremco
4624,EMA-004624,Untano,Rafarm Sa.
4625,EMA-004625,Upderm,Target Pharma Single Member Private Ltd
4626,EMA-004626,Uraciflor,Medicus A.E
4627,EMA-004627,Urecortin,Proel Epam G Koronis Sa Pharmaceuticals
4628,EMA-004628,Uresan,A. Menarini - Industrie Farmaceutiche Riunite - S.R.L.
4629,EMA-004629,Uricaden®,Viofar Ltd
4630,EMA-004630,Urichofeb,Win Medica Sa
4631,EMA-004631,Urigon,Demo Abee
4632,EMA-004632,Urigon,Demo Abee
4633,EMA-004633,Urodixin,Pla Pharmaceuticals Sa
4634,EMA-004634,Uromitexan,Baxter Hellas
4635,EMA-004635,Uromitexan,Baxter Hellas
4636,EMA-004636,Uro-Vaxom,Omedicamed Unipessoal Lda
4637,EMA-004637,Urpem Monodose,Zwitter Pharmaceuticals Επε
4638,EMA-004638,Ursa-Fenol,Pharmex S.A.
4639,EMA-004639,Ursodeoxycholic Acid Pharmaceutical Innovation,"Pharmaceutical Innovation Services, S.L."
4640,EMA-004640,Ursofalk,Galenica Sa
4641,EMA-004641,Ursogrix,Grindeks
4642,EMA-004642,Utenos,Pharma Stulln Gmbh
4643,EMA-004643,Utrogestan,Faran S.A.
4644,EMA-004644,Utrogestan,Faran S.A.
4645,EMA-004645,Uvicalde,Nassington Ltd
4646,EMA-004646,Uzix,Rafarm Sa.
4647,EMA-004647,Vacubio,Elpen Pharmaceutical Co. Inc.
4648,EMA-004648,Vadyrano,Pharmathen S.A.
4649,EMA-004649,Vagiclin,Cross Pharmaceuticals P.C.
4650,EMA-004650,Vagifem,Novo Nordisk Hellas Ltd.
4651,EMA-004651,Vagirux,Gedeon Richter Plc.
4652,EMA-004652,Vagotrosin,Pharmathen S.A.
4653,EMA-004653,Valcyte,Cheplapharm Arzneimittel Gmbh
4654,EMA-004654,Valdevon,Vocate Φαρμακευτικη Αε
4655,EMA-004655,Valdrian,Bio-Health Ltd
4656,EMA-004656,Valemarex,Vemedia Manufacturing B. V.
4657,EMA-004657,Valirem,Genepharm S.A.
4658,EMA-004658,Valmane,Vemedia Manufacturing B. V.
4659,EMA-004659,Valmane Stress,Vemedia Manufacturing B. V.
4660,EMA-004660,Valmane Stress,Vemedia Manufacturing B. V.
4661,EMA-004661,Valomed,Target Pharma Single Member Private Ltd
4662,EMA-004662,Valomindo,"Krka, D.D., Novo Mesto"
4663,EMA-004663,Valperol,Medochemie Hellas Sa
4664,EMA-004664,Valsaben,Bennett Pharmaceuticals Sa
4665,EMA-004665,Valsaben Plus,Bennett Pharmaceuticals Sa
4666,EMA-004666,Valsareta,"Krka, D.D., Novo Mesto"
4667,EMA-004667,Valsart,Heremco
4668,EMA-004668,Valsimia,Elpen Pharmaceutical Co. Inc.
4669,EMA-004669,Valsimia Hct,Elpen Pharmaceutical Co. Inc.
4670,EMA-004670,Valtrex,Glaxosmithkline Single Member A.E.B.E.
4671,EMA-004671,Vamac,Pharmex S.A.
4672,EMA-004672,Vametal,Medicus A.E
4673,EMA-004673,Vametal,Medicus A.E
4674,EMA-004674,Vamin 18 Electrolyte Free,Fresenius Kabi Hellas Single Member S.A.
4675,EMA-004675,Vamin Infant,Fresenius Kabi Hellas Single Member S.A.
4676,EMA-004676,Vancomycin Kabi,Fresenius Kabi Hellas Single Member S.A.
4677,EMA-004677,Vancomycin Noridem,Noridem Enterprises Ltd
4678,EMA-004678,Vancomycin Norma,Norma Hellas S.A.
4679,EMA-004679,Vancomycin Viatris,Viatris Limited
4680,EMA-004680,Vancomycin Vocate,Vocate Φαρμακευτικη Αε
4681,EMA-004681,Vancoten,Anfarm Hellas Sa
4682,EMA-004682,Vaner,Pharmathen S.A.
4683,EMA-004683,Vaptelia,Elpen Pharmaceutical Co. Inc.
4684,EMA-004684,Vaqta  Για Ενήλικεσ,Merck Sharp & Dohme Pharmaceutical Trading Single Member S.A.
4685,EMA-004685,Vaqta Για Ενήλικεσ,Merck Sharp & Dohme Pharmaceutical Trading Single Member S.A.
4686,EMA-004686,Vaqta Για Παιδιά Και Εφήβουσ,Merck Sharp & Dohme Pharmaceutical Trading Single Member S.A.
4687,EMA-004687,Varbos,Mediapharm Ltd
4688,EMA-004688,Varbos Plus,Mediapharm Ltd
4689,EMA-004689,Varesta,"Krka, D.D., Novo Mesto"
4690,EMA-004690,Varilrix,Glaxosmithkline Single Member A.E.B.E.
4691,EMA-004691,Varistren,Vocate Φαρμακευτικη Αε
4692,EMA-004692,Varivax,Merck Sharp & Dohme Pharmaceutical Trading Single Member S.A.
4693,EMA-004693,Varom,"Lyofin Ltd, Greece"
4694,EMA-004694,Vascace,Cheplapharm Arzneimittel Gmbh
4695,EMA-004695,Vascace,Cheplapharm Arzneimittel Gmbh
4696,EMA-004696,Vascace Plus,Cheplapharm Arzneimittel Gmbh
4697,EMA-004697,Vasclor,Verisfield S.M.S.A
4698,EMA-004698,Vasclor Gest,Verisfield S.M.S.A
4699,EMA-004699,Vascodin,Help Abee
4700,EMA-004700,Vasitimb,Pharmazac Sa
4701,EMA-004701,Vaspit,Medochemie Hellas Sa
4702,EMA-004702,Vastarel,Servier Hellas Pharmaceuticals Ltd
4703,EMA-004703,Vastatin,Vocate Φαρμακευτικη Αε
4704,EMA-004704,Vastazor,Vocate Φαρμακευτικη Αε
4705,EMA-004705,Vastazor Plus,Vocate Pharmaceuticals Sa
4706,EMA-004706,Vaxigrip Tiv,Sanofi Winthrop Industrie
4707,EMA-004707,Vaxigriptetra,Sanofi Winthrop Industrie
4708,EMA-004708,V-D-Bone,Verisfield S.M.S.A
4709,EMA-004709,Vecurol,Demo Abee
4710,EMA-004710,Vedfa,Pharmathen S.A.
4711,EMA-004711,Vefron,Opus-Materia Ltd
4712,EMA-004712,Vein Plus,Help Abee
4713,EMA-004713,Veinofytol,Tilman N.V./S.A.
4714,EMA-004714,Velcozor,Vocate Φαρμακευτικη Αε
4715,EMA-004715,Veldom,Viofar Ltd
4716,EMA-004716,Veldom,Viofar Ltd
4717,EMA-004717,Velept Xr,Theracell Advanced Biotechnology S.A.
4718,EMA-004718,Veletri,Janssen-Cilag International Nv
4719,EMA-004719,Velkacalcin,Velka Hellas S.A.
4720,EMA-004720,Velkaderm,Velka Hellas S.A.
4721,EMA-004721,Velkalov,Velka Hellas S.A.
4722,EMA-004722,Velkastatin,Velka Hellas S.A.
4723,EMA-004723,Vellofent,Angelini Pharma Hellas S.A.
4724,EMA-004724,Velminox,Viofar Ltd
4725,EMA-004725,Velorium,Vivax Pharmaceuticals Ltd
4726,EMA-004726,Velpar,Velka Hellas S.A.
4727,EMA-004727,Velpine Xr,Medochemie Hellas Sa
4728,EMA-004728,Veltifer,Rafarm Sa.
4729,EMA-004729,Velukast,Velka Hellas S.A.
4730,EMA-004730,Venall,Syndesmos S.A. - Pharmaceutical Wholesalers
4731,EMA-004731,Venaxen,Heremco Ltd
4732,EMA-004732,Venaxen,Heremco
4733,EMA-004733,Venbig,Kedrion S.P.A.
4734,EMA-004734,Vencyp (Iv),Medochemie Hellas Sa
4735,EMA-004735,Ven-Fax,Bioneuron Pharmaceuticals Ltd
4736,EMA-004736,Venforte,Provident M.D. I.K.E.
4737,EMA-004737,Veniron,Viofar Ltd
4738,EMA-004738,Venlaxin,Iasis Pharma
4739,EMA-004739,Venofer,Vifor France
4740,EMA-004740,Venoruton,Stada Arzneimittel Ag
4741,EMA-004741,Ventor,Rafarm Sa.
4742,EMA-004742,Veracol,Demo Abee
4743,EMA-004743,Veracol,Demo Abee
4744,EMA-004744,Veralox,Demo Abee
4745,EMA-004745,Veralox,Demo Abee
4746,EMA-004746,Verapime,Demo Abee
4747,EMA-004747,Veravit-D,Elpen Pharmaceutical Co. Inc.
4748,EMA-004748,Veravorin,Cooper Pharmaceuticals S.A.
4749,EMA-004749,Verboril,Angelini Pharma Hellas S.A.
4750,EMA-004750,Vercol,Viofar Ltd
4751,EMA-004751,Verdal,Galenica Sa
4752,EMA-004752,Veregreen,Meditrina Pharmaceuticals Ltd
4753,EMA-004753,Vergomet,Nassington Ltd
4754,EMA-004754,Vericort,Viofar Ltd
4755,EMA-004755,Vericort,Viofar Ltd
4756,EMA-004756,Veriligo,Verisfield S.M.S.A
4757,EMA-004757,Veristin®,Viofar Ltd
4758,EMA-004758,Veritrat,Pharmex S.A.
4759,EMA-004759,Verlost,Rafarm Sa.
4760,EMA-004760,Verlost,Rafarm Sa.
4761,EMA-004761,Vermalin 1.5%,Verma Drugs S.A.
4762,EMA-004762,Vermalin 2.5%,Verma Drugs S.A.
4763,EMA-004763,Vermalin 4%,Verma Drugs S.A.
4764,EMA-004764,Vermalton,Verma Drugs S.A.
4765,EMA-004765,Vermox,Janssen-Cilag Pharmaceutical S.A.C.I.
4766,EMA-004766,Vernoral,Vian S.A.
4767,EMA-004767,Vernoral,Vian S.A.
4768,EMA-004768,Verocod,Viofar Ltd
4769,EMA-004769,Veroxil,Anfarm Hellas Sa
4770,EMA-004770,Verpir,Kleva Pharmaceuticals
4771,EMA-004771,Verruca Hermal,Galenica Sa
4772,EMA-004772,Versatis,Grünenthal Gmbh
4773,EMA-004773,Vertigo - Vomex,Galenica Sa
4774,EMA-004774,Vertigo-N,Galenica Sa
4775,EMA-004775,Vertigo-Vomex,Galenica Sa
4776,EMA-004776,Verus,Pharmabelle Ltd
4777,EMA-004777,Verus,Pharmabelle Ltd
4778,EMA-004778,Vesema,Pharmex S.A.
4779,EMA-004779,Vesema,Pharmex S.A.
4780,EMA-004780,Vesicaben,Bennett Pharmaceuticals Sa
4781,EMA-004781,Vesicare,Astellas Pharmaceuticals A.E.B.E.
4782,EMA-004782,Vesolitam,Innovis Pharma
4783,EMA-004783,Vesomni,Astellas Pharmaceuticals A.E.B.E.
4784,EMA-004784,Vetamol®,Viofar Ltd
4785,EMA-004785,Viaclar,Vianex S.A.
4786,EMA-004786,Viaclar® 250 Mg/5 Ml,Vianex S.A.
4787,EMA-004787,Vialon,Vianex S.A.
4788,EMA-004788,Viamic,Vianex S.A.
4789,EMA-004789,Vianib,Vianex S.A.
4790,EMA-004790,Viapinal,Vianex S.A.
4791,EMA-004791,Viapinal,Vianex S.A.
4792,EMA-004792,Viartril,Viatris Healthcare Limited
4793,EMA-004793,Viartril,Viatris Healthcare Limited
4794,EMA-004794,Viatrinil 1mg/Ml,Vianex S.A.
4795,EMA-004795,Viaxal,"Laboratorios Menarini, S.A."
4796,EMA-004796,Viaxal,"Laboratorios Menarini, S.A."
4797,EMA-004797,Vibramycin,Pfizer Hellas A.E.
4798,EMA-004798,Vicks Inhaler,Procter & Gamble Hellas Epe
4799,EMA-004799,Vicks Sinex,Procter & Gamble Hellas Epe
4800,EMA-004800,Vicks Vaporub,Procter & Gamble Hellas Epe
4801,EMA-004801,Viclodex,Lapapharm S.A.
4802,EMA-004802,Vidan,Vianex S.A.
4803,EMA-004803,Vidan 50mg/5ml,Vianex S.A.
4804,EMA-004804,Vidilac,Bausch + Lomb Ireland Limited
4805,EMA-004805,Vidoil,Op Pharma S.R.L.
4806,EMA-004806,Vifazolin,Vianex S.A.
4807,EMA-004807,Vigamox,Novartis (Hellas) S.A.C.I.
4808,EMA-004808,Viglita,"Zentiva, K.S."
4809,EMA-004809,Vigorup,Heremco
4810,EMA-004810,Viking,Rafarm Sa.
4811,EMA-004811,Viland,Medochemie Hellas Sa
4812,EMA-004812,Vilbaco,Stada Arzneimittel Ag
4813,EMA-004813,Vildaben,Bennett Pharmaceuticals Sa
4814,EMA-004814,Vildaben Plus,Bennett Pharmaceuticals Sa
4815,EMA-004815,Vildaben Plus,Bennett Pharmaceuticals Sa
4816,EMA-004816,Vildafix,Medicair Bioscience Laboratories Ανωνυμη Φαρμακευτικη Εταιρεια
4817,EMA-004817,Vildagliptin Genepharm,Genepharm S.A.
4818,EMA-004818,Vildagliptin Iasis,Iasis Pharma
4819,EMA-004819,Vildagliptin Nassington,Nassington Ltd
4820,EMA-004820,Vildagliptin Pharmathen,Pharmathen S.A.
4821,EMA-004821,Vildagliptin Stada,Stada Arzneimittel Ag
4822,EMA-004822,Vildagliptin Velka,Velka Hellas S.A.
4823,EMA-004823,Vildagliptin/Metformin Gap,Gap S.A.
4824,EMA-004824,Vildagliptin+metformin Iasis,Iasis Pharma
4825,EMA-004825,Vildagliptin+metformin Velka,Velka Hellas S.A.
4826,EMA-004826,Villamos®,Elpen Pharmaceutical Co. Inc.
4827,EMA-004827,Villamos® Od,Elpen Pharmaceutical Co. Inc.
4828,EMA-004828,Vilonit,Kleva Pharmaceuticals
4829,EMA-004829,Viloxidon,Vita Longa Pc
4830,EMA-004830,Viltimet,Anfarm Hellas Sa
4831,EMA-004831,Vimaxan,Pharmathen S.A.
4832,EMA-004832,Vimetso,"Krka, D.D., Novo Mesto"
4833,EMA-004833,Vinecort,Genepharm S.A.
4834,EMA-004834,Vinecort,Genepharm S.A.
4835,EMA-004835,Viofer,Viofar Ltd
4836,EMA-004836,Vionel,Vianex S.A.
4837,EMA-004837,Vioneurin - 6,Galenica Sa
4838,EMA-004838,Vioneurin - 6,Galenica Sa
4839,EMA-004839,Vioplex – T,D.A.S.T. Biotech Pharm Ltd
4840,EMA-004840,Vioridon,Viofar Ltd
4841,EMA-004841,Vioticer,Verisfield S.M.S.A
4842,EMA-004842,Virgan,Laboratoires Thea
4843,EMA-004843,Viscard,Norma Hellas S.A.
4844,EMA-004844,Viscoter,Dr. Gerhard Mann Chem.-Pharm. Fabrik Gmbh
4845,EMA-004845,Visiolatan,Bausch + Lomb Ireland Limited
4846,EMA-004846,Visipaque,Ge Healthcare Ae
4847,EMA-004847,Vispring Advance,Johnson & Johnson Hellas Consumer Ae
4848,EMA-004848,Vistabel,Abbvie Pharmaceuticals S.A.
4849,EMA-004849,Vitalipid Adult,Fresenius Kabi Hellas Single Member S.A.
4850,EMA-004850,Vitalipid Infant,Fresenius Kabi Hellas Single Member S.A.
4851,EMA-004851,Vitaros,Recordati Ireland Ltd.
4852,EMA-004852,Vitocalcit,Sja Pharm Ltd
4853,EMA-004853,Vitorange+calcium,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4854,EMA-004854,Vivace,Chiesi Hellas S.A.
4855,EMA-004855,Vivalcid,Doc Pharma Ae
4856,EMA-004856,Vivalcid,Doc Pharma Ae
4857,EMA-004857,Vividrin,Bausch + Lomb Ireland Limited
4858,EMA-004858,Vizidor Duo,Bausch + Lomb Ireland Limited
4859,EMA-004859,Vlenolys,Pharmabelle Ltd
4860,EMA-004860,Vlepolin,Demo Abee
4861,EMA-004861,Vlofinox,Anfarm Hellas Sa
4862,EMA-004862,Voliran,Demo Abee
4863,EMA-004863,Volonten,Viofar Ltd
4864,EMA-004864,Voltadol,Haleon Hellas Single Member Societe Anonyme
4865,EMA-004865,Voltadol 24-Hours,Haleon Romania S.R.L.
4866,EMA-004866,Voltaren,Novartis (Hellas) S.A.C.I.
4867,EMA-004867,Voltaren,Novartis (Hellas) S.A.C.I.
4868,EMA-004868,Voltaren,Novartis (Hellas) S.A.C.I.
4869,EMA-004869,Voltaren Fast,Novartis (Hellas) S.A.C.I.
4870,EMA-004870,Voltarol Acti-Go,Haleon Hellas Single Member Societe Anonyme
4871,EMA-004871,Voltarol Emulgel,Haleon Hellas Single Member Societe Anonyme
4872,EMA-004872,Voltarol Forte,Haleon Hellas Single Member Societe Anonyme
4873,EMA-004873,Vomex-A,Galenica Sa
4874,EMA-004874,Vomex-A,Galenica Sa
4875,EMA-004875,Vomex-A,Galenica Sa
4876,EMA-004876,Vomex-A,Galenica Sa
4877,EMA-004877,Vomitoran,Norma Hellas S.A.
4878,EMA-004878,Vondem,Demo Abee
4879,EMA-004879,Vordixa,Demo Abee
4880,EMA-004880,Voriconazole Aenorasis,Aenorasis S.A.
4881,EMA-004881,Voriconazole Bradex,Bradex S.A.
